symbol,datetime,open,high,low,close,volume
RELIANCE,2026-01-01 14:21:00,1580.1,1580.1,1579.8,1579.8,7271
RELIANCE,2026-01-01 14:22:00,1579.5,1579.5,1578.3,1578.5,22642
RELIANCE,2026-01-01 14:23:00,1578.5,1579.1,1578.2,1578.8,49999
RELIANCE,2026-01-01 14:24:00,1578.8,1579,1578.6,1579,6012
RELIANCE,2026-01-01 14:25:00,1579,1579.4,1578.8,1579.4,2229
RELIANCE,2026-01-01 14:26:00,1579,1579.2,1578.7,1579,1837
RELIANCE,2026-01-01 14:27:00,1579.1,1579.1,1578.8,1578.8,7284
RELIANCE,2026-01-01 14:28:00,1578.3,1578.8,1578.2,1578.8,1751
RELIANCE,2026-01-01 14:29:00,1578.4,1578.8,1578,1578.3,4817
RELIANCE,2026-01-01 14:30:00,1578.3,1578.8,1578.3,1578.7,821
RELIANCE,2026-01-01 14:31:00,1578.8,1578.8,1578.1,1578.8,1311
RELIANCE,2026-01-01 14:32:00,1578.8,1578.8,1577.4,1577.4,3944
RELIANCE,2026-01-01 14:33:00,1577.7,1578.2,1577.6,1578,3704
RELIANCE,2026-01-01 14:34:00,1578.1,1579,1578.1,1579,2348
RELIANCE,2026-01-01 14:35:00,1579,1579,1578.7,1578.9,1995
RELIANCE,2026-01-01 14:36:00,1578.9,1579,1578.4,1578.9,2543
RELIANCE,2026-01-01 14:37:00,1578.5,1579,1578.5,1578.9,1436
RELIANCE,2026-01-01 14:38:00,1578.4,1578.7,1577.9,1577.9,8167
RELIANCE,2026-01-01 14:39:00,1578,1578.9,1578,1578.9,1226
RELIANCE,2026-01-01 14:40:00,1578.3,1579,1578.1,1578.5,43975
RELIANCE,2026-01-01 14:41:00,1578.2,1578.7,1578,1578.5,16207
RELIANCE,2026-01-01 14:42:00,1578.5,1578.7,1578.5,1578.7,1457
RELIANCE,2026-01-01 14:43:00,1578.6,1578.6,1577.9,1578.5,3727
RELIANCE,2026-01-01 14:44:00,1578.5,1578.5,1577.9,1578.4,1761
RELIANCE,2026-01-01 14:45:00,1578.4,1578.4,1577.8,1578.1,1405
RELIANCE,2026-01-01 14:46:00,1578.5,1578.5,1577.9,1578.5,2386
RELIANCE,2026-01-01 14:47:00,1578.5,1578.5,1577.8,1578,6351
RELIANCE,2026-01-01 14:48:00,1577.9,1577.9,1577.6,1577.9,3423
RELIANCE,2026-01-01 14:49:00,1578,1578,1577.1,1577.9,9737
RELIANCE,2026-01-01 14:50:00,1577.9,1577.9,1577.5,1577.8,2177
RELIANCE,2026-01-01 14:51:00,1577.7,1577.9,1577.3,1577.8,7366
RELIANCE,2026-01-01 14:52:00,1577.8,1578,1577.2,1578,3529
RELIANCE,2026-01-01 14:53:00,1578,1578,1577.8,1577.9,3259
RELIANCE,2026-01-01 14:54:00,1577.9,1577.9,1577.1,1577.3,17028
RELIANCE,2026-01-01 14:55:00,1577.4,1578,1577.3,1578,8253
RELIANCE,2026-01-01 14:56:00,1577.9,1578,1577.7,1577.8,5677
RELIANCE,2026-01-01 14:57:00,1578,1578,1577.8,1578,2923
RELIANCE,2026-01-01 14:58:00,1578,1578.2,1577.6,1577.9,5955
RELIANCE,2026-01-01 14:59:00,1577.9,1578,1577.8,1577.8,5164
RELIANCE,2026-01-01 15:00:00,1578.4,1578.6,1577.9,1578.6,4336
RELIANCE,2026-01-01 15:01:00,1578.8,1578.9,1578.6,1578.8,8595
RELIANCE,2026-01-01 15:02:00,1578.6,1578.6,1577.2,1577.4,45478
RELIANCE,2026-01-01 15:03:00,1577,1577.3,1575.8,1575.9,124721
RELIANCE,2026-01-01 15:04:00,1575.9,1578.8,1575.6,1578.8,98018
RELIANCE,2026-01-01 15:05:00,1579,1579.1,1578.2,1578.6,185555
RELIANCE,2026-01-01 15:06:00,1578.4,1579.5,1578,1579.2,107426
RELIANCE,2026-01-01 15:07:00,1579.5,1579.5,1577.8,1578.9,88495
RELIANCE,2026-01-01 15:08:00,1579,1579.1,1578,1579,59841
RELIANCE,2026-01-01 15:09:00,1579,1579.5,1576.7,1576.8,69183
RELIANCE,2026-01-01 15:10:00,1576.8,1577.1,1574.8,1575,127860
RELIANCE,2026-01-01 15:11:00,1574.9,1575.1,1574.2,1574.6,90597
RELIANCE,2026-01-01 15:12:00,1574.5,1575.7,1574.5,1575.7,61633
RELIANCE,2026-01-01 15:13:00,1575.1,1575.8,1575,1575.7,12635
RELIANCE,2026-01-01 15:14:00,1575.7,1575.7,1574.5,1575,17534
RELIANCE,2026-01-01 15:15:00,1574.4,1574.4,1573,1574,41001
RELIANCE,2026-01-01 15:16:00,1573.6,1574,1573.1,1573.3,64763
RELIANCE,2026-01-01 15:17:00,1573.3,1573.3,1571.6,1571.7,58565
RELIANCE,2026-01-01 15:18:00,1572.3,1572.9,1571.3,1572.7,96472
RELIANCE,2026-01-01 15:19:00,1572.1,1574,1572.1,1573.4,56480
RELIANCE,2026-01-01 15:20:00,1573.8,1573.8,1572.1,1572.7,78683
RELIANCE,2026-01-01 15:21:00,1572.2,1573.1,1572.1,1572.7,21041
RELIANCE,2026-01-01 15:22:00,1573.1,1573.3,1572.4,1573,25296
RELIANCE,2026-01-01 15:23:00,1573,1573.4,1572.5,1573,19786
RELIANCE,2026-01-01 15:24:00,1573,1573,1572,1572.7,36994
RELIANCE,2026-01-01 15:25:00,1572.7,1572.7,1571.2,1571.2,56268
RELIANCE,2026-01-01 15:26:00,1571.2,1572.3,1571.1,1572.2,63683
RELIANCE,2026-01-01 15:27:00,1572.1,1573,1571.4,1572.8,13769
RELIANCE,2026-01-01 15:28:00,1572.8,1573,1572,1572.9,4513
RELIANCE,2026-01-01 15:29:00,1572.9,1572.9,1572.1,1572.7,15400
RELIANCE,2026-01-02 09:15:00,1580,1586,1578.2,1581.6,132016
RELIANCE,2026-01-02 09:16:00,1581.7,1582.8,1580.9,1582,21521
RELIANCE,2026-01-02 09:17:00,1581.6,1584,1581.5,1582.9,15175
RELIANCE,2026-01-02 09:18:00,1583,1583,1581.8,1582.5,15562
RELIANCE,2026-01-02 09:19:00,1582.1,1584.7,1581.5,1584.1,22518
RELIANCE,2026-01-02 09:20:00,1583.8,1586,1582.8,1584.7,24848
RELIANCE,2026-01-02 09:21:00,1584.9,1585.1,1584,1584.5,7601
RELIANCE,2026-01-02 09:22:00,1584.7,1584.8,1583.7,1584.1,13086
RELIANCE,2026-01-02 09:23:00,1583.7,1586.8,1583.7,1585.7,26306
RELIANCE,2026-01-02 09:24:00,1585.7,1587.5,1585.6,1586,16071
RELIANCE,2026-01-02 09:25:00,1586.4,1586.4,1584.3,1585,10735
RELIANCE,2026-01-02 09:26:00,1585.1,1586,1583.9,1585,13018
RELIANCE,2026-01-02 09:27:00,1584.5,1586,1584.5,1585.7,14688
RELIANCE,2026-01-02 09:28:00,1585.9,1585.9,1584.9,1584.9,6872
RELIANCE,2026-01-02 09:29:00,1584.9,1585.5,1584.9,1585,6274
RELIANCE,2026-01-02 09:30:00,1584.7,1586,1584.7,1585.9,7420
RELIANCE,2026-01-02 09:31:00,1585.9,1586,1585,1585.6,8184
RELIANCE,2026-01-02 09:32:00,1585.5,1586.9,1585,1586.8,15636
RELIANCE,2026-01-02 09:33:00,1586.6,1586.9,1585.1,1585.6,12122
RELIANCE,2026-01-02 09:34:00,1585,1585.9,1584.9,1584.9,11193
RELIANCE,2026-01-02 09:35:00,1585.5,1585.5,1584.3,1584.3,3813
RELIANCE,2026-01-02 09:36:00,1584.2,1585,1584.2,1585,6493
RELIANCE,2026-01-02 09:37:00,1585,1585,1584.5,1584.7,2864
RELIANCE,2026-01-02 09:38:00,1584.2,1585,1583.4,1585,64315
RELIANCE,2026-01-02 09:39:00,1584.9,1585.5,1584.9,1585.4,9811
RELIANCE,2026-01-02 09:40:00,1585.6,1586,1585.3,1585.5,7702
RELIANCE,2026-01-02 09:41:00,1585.5,1586.8,1585.5,1586.7,14660
RELIANCE,2026-01-02 09:42:00,1586.8,1588.4,1586.6,1586.8,44739
RELIANCE,2026-01-02 09:43:00,1587.3,1588.2,1587.3,1588.1,9737
RELIANCE,2026-01-02 09:44:00,1588,1588.5,1587.9,1588.4,16901
RELIANCE,2026-01-02 09:45:00,1588.2,1588.6,1588.1,1588.3,13464
RELIANCE,2026-01-02 09:46:00,1588.3,1588.5,1587.1,1587.1,12989
RELIANCE,2026-01-02 09:47:00,1587.1,1588,1587.1,1587.8,9830
RELIANCE,2026-01-02 09:48:00,1587.8,1588.6,1587.8,1588.6,15041
RELIANCE,2026-01-02 09:49:00,1588.5,1588.5,1588,1588,15157
RELIANCE,2026-01-02 09:50:00,1588.2,1588.3,1587.7,1587.8,9822
RELIANCE,2026-01-02 09:51:00,1587.9,1588.3,1587.8,1588.1,8647
RELIANCE,2026-01-02 09:52:00,1588.2,1588.3,1588.1,1588.3,7897
RELIANCE,2026-01-02 09:53:00,1588.2,1588.4,1588,1588.4,11151
RELIANCE,2026-01-02 09:54:00,1588.2,1589,1588.1,1589,23301
RELIANCE,2026-01-02 09:55:00,1589,1589,1588.7,1588.9,15044
RELIANCE,2026-01-02 09:56:00,1588.9,1589.9,1588.8,1589.8,21508
RELIANCE,2026-01-02 09:57:00,1589.7,1589.9,1589,1589.5,10227
RELIANCE,2026-01-02 09:58:00,1589.6,1589.7,1589,1589.1,9593
RELIANCE,2026-01-02 09:59:00,1589,1589.2,1588.5,1588.9,14358
RELIANCE,2026-01-02 10:00:00,1588.9,1588.9,1588.4,1588.6,3313
RELIANCE,2026-01-02 10:01:00,1588.8,1589.4,1588.5,1589.3,10700
RELIANCE,2026-01-02 10:02:00,1589.4,1589.8,1589.2,1589.8,13198
RELIANCE,2026-01-02 10:03:00,1589.9,1589.9,1588.5,1589.2,12326
RELIANCE,2026-01-02 10:04:00,1588.7,1589.2,1588.7,1589.2,5532
RELIANCE,2026-01-02 10:05:00,1589.2,1589.5,1588.8,1588.9,10793
RELIANCE,2026-01-02 10:06:00,1588.9,1589.2,1588.5,1588.7,4682
RELIANCE,2026-01-02 10:07:00,1588.7,1588.7,1588,1588.2,8709
RELIANCE,2026-01-02 10:08:00,1588.1,1588.1,1586.9,1587.1,14671
RELIANCE,2026-01-02 10:09:00,1587.2,1587.2,1586.6,1587,8153
RELIANCE,2026-01-02 10:10:00,1586.9,1587.5,1586.8,1587.5,3903
RELIANCE,2026-01-02 10:11:00,1587.5,1587.5,1587.2,1587.2,2486
RELIANCE,2026-01-02 10:12:00,1587,1587.3,1587,1587.2,4381
RELIANCE,2026-01-02 10:13:00,1587.3,1587.3,1587.2,1587.3,4201
RELIANCE,2026-01-02 10:14:00,1587.7,1588.9,1587.7,1588.9,13075
RELIANCE,2026-01-02 10:15:00,1588.9,1589.4,1588.6,1588.6,11033
RELIANCE,2026-01-02 10:16:00,1588.9,1589,1587.7,1587.7,5148
RELIANCE,2026-01-02 10:17:00,1588.2,1588.2,1587.3,1587.5,2675
RELIANCE,2026-01-02 10:18:00,1587.3,1587.5,1586.9,1587.5,9475
RELIANCE,2026-01-02 10:19:00,1587.7,1587.7,1587.3,1587.3,3239
RELIANCE,2026-01-02 10:20:00,1587.4,1587.6,1587.2,1587.6,3825
RELIANCE,2026-01-02 10:21:00,1587.6,1588,1587.6,1588,6398
RELIANCE,2026-01-02 10:22:00,1587.9,1588.3,1587.9,1588.1,4865
RELIANCE,2026-01-02 10:23:00,1588.1,1588.4,1588,1588,3080
RELIANCE,2026-01-02 10:24:00,1588,1588.7,1587.8,1588.4,17958
RELIANCE,2026-01-02 10:25:00,1588.3,1588.9,1588.2,1588.6,4742
RELIANCE,2026-01-02 10:26:00,1588.7,1588.9,1588.3,1588.3,6233
RELIANCE,2026-01-02 10:27:00,1588.3,1588.5,1588.1,1588.3,7486
RELIANCE,2026-01-02 10:28:00,1588.3,1588.6,1588.1,1588.3,7394
RELIANCE,2026-01-02 10:29:00,1588.2,1588.8,1588.2,1588.7,6343
RELIANCE,2026-01-02 10:30:00,1588.7,1588.7,1588.6,1588.7,8826
RELIANCE,2026-01-02 10:31:00,1588.6,1588.9,1588.2,1588.2,10470
RELIANCE,2026-01-02 10:32:00,1588.4,1588.6,1587.8,1587.9,6314
RELIANCE,2026-01-02 10:33:00,1588,1588,1587.4,1587.9,4778
RELIANCE,2026-01-02 10:34:00,1588,1588.9,1587.8,1588.8,16694
RELIANCE,2026-01-02 10:35:00,1588.7,1589.5,1588.7,1589.4,13894
RELIANCE,2026-01-02 10:36:00,1589.4,1589.9,1589.2,1589.3,30175
RELIANCE,2026-01-02 10:37:00,1589.3,1589.5,1589,1589.3,24903
RELIANCE,2026-01-02 10:38:00,1589.2,1589.2,1588.3,1588.9,8646
RELIANCE,2026-01-02 10:39:00,1588.9,1589,1588.6,1588.7,6253
RELIANCE,2026-01-02 10:40:00,1588.8,1589,1588.7,1588.7,3902
RELIANCE,2026-01-02 10:41:00,1588.7,1589,1588.7,1588.8,9688
RELIANCE,2026-01-02 10:42:00,1588.9,1589.2,1588.3,1588.6,24899
RELIANCE,2026-01-02 10:43:00,1588.6,1588.6,1587.3,1588.3,56188
RELIANCE,2026-01-02 10:44:00,1588.4,1588.7,1587.5,1588.4,40393
RELIANCE,2026-01-02 10:45:00,1588.4,1588.6,1587.7,1588.4,52406
RELIANCE,2026-01-02 10:46:00,1588.6,1588.9,1588.3,1588.7,10191
RELIANCE,2026-01-02 10:47:00,1588.5,1588.7,1587.5,1588.2,65593
RELIANCE,2026-01-02 10:48:00,1588,1588.4,1586.4,1586.7,51012
RELIANCE,2026-01-02 10:49:00,1586.7,1587.4,1585.5,1585.5,19814
RELIANCE,2026-01-02 10:50:00,1585.7,1586.2,1585.4,1586,8853
RELIANCE,2026-01-02 10:51:00,1586,1586.3,1585.5,1586.3,9307
RELIANCE,2026-01-02 10:52:00,1586.2,1586.2,1585.5,1585.7,5840
RELIANCE,2026-01-02 10:53:00,1585.7,1586,1585.5,1585.7,10943
RELIANCE,2026-01-02 10:54:00,1585.7,1586.2,1585.4,1585.8,6162
RELIANCE,2026-01-02 10:55:00,1585.9,1586.1,1585,1585.4,49562
RELIANCE,2026-01-02 10:56:00,1585.5,1585.6,1584.4,1584.7,13441
RELIANCE,2026-01-02 10:57:00,1585,1585,1584.6,1585,4536
RELIANCE,2026-01-02 10:58:00,1584.8,1585,1584.8,1584.9,6739
RELIANCE,2026-01-02 10:59:00,1585,1585,1584.9,1585,6935
RELIANCE,2026-01-02 11:00:00,1584.9,1585,1584.9,1585,11706
RELIANCE,2026-01-02 11:01:00,1585,1585,1584.7,1584.7,15192
RELIANCE,2026-01-02 11:02:00,1584.9,1585,1584.5,1584.5,8139
RELIANCE,2026-01-02 11:03:00,1584.7,1584.9,1584.1,1584.7,6598
RELIANCE,2026-01-02 11:04:00,1584.9,1585,1584,1584,13543
RELIANCE,2026-01-02 11:05:00,1584.6,1585,1584.5,1585,13224
RELIANCE,2026-01-02 11:06:00,1584.9,1585.1,1584.8,1585,7568
RELIANCE,2026-01-02 11:07:00,1585,1585,1584.8,1584.8,9838
RELIANCE,2026-01-02 11:08:00,1584.9,1584.9,1584.4,1584.9,12430
RELIANCE,2026-01-02 11:09:00,1584.8,1585,1584.6,1584.7,10910
RELIANCE,2026-01-02 11:10:00,1584.9,1585,1584.1,1584.8,12968
RELIANCE,2026-01-02 11:11:00,1584.8,1584.9,1584.1,1584.1,7185
RELIANCE,2026-01-02 11:12:00,1584.1,1584.8,1584,1584,17024
RELIANCE,2026-01-02 11:13:00,1584.5,1584.8,1583.7,1584.5,5937
RELIANCE,2026-01-02 11:14:00,1584.8,1584.8,1583.8,1584,12448
RELIANCE,2026-01-02 11:15:00,1584,1584,1583.6,1583.9,4568
RELIANCE,2026-01-02 11:16:00,1583.5,1584,1582.9,1583.4,43471
RELIANCE,2026-01-02 11:17:00,1583.5,1583.9,1583,1583.9,7489
RELIANCE,2026-01-02 11:18:00,1583.3,1584,1583.3,1583.7,7865
RELIANCE,2026-01-02 11:19:00,1584,1584.3,1582.6,1582.6,50326
RELIANCE,2026-01-02 11:20:00,1583.1,1583.9,1582.7,1583.9,15481
RELIANCE,2026-01-02 11:21:00,1584,1584,1583.5,1583.8,5570
RELIANCE,2026-01-02 11:22:00,1583.8,1584.4,1583.7,1584.1,10182
RELIANCE,2026-01-02 11:23:00,1584.1,1584.9,1584.1,1584.9,6656
RELIANCE,2026-01-02 11:24:00,1584.8,1585,1584.7,1585,8292
RELIANCE,2026-01-02 11:25:00,1585,1585.5,1584.9,1585.4,18413
RELIANCE,2026-01-02 11:26:00,1586,1586,1585.8,1585.9,10900
RELIANCE,2026-01-02 11:27:00,1586,1586,1585.5,1585.9,8774
RELIANCE,2026-01-02 11:28:00,1586,1586.7,1585.8,1586.7,10311
RELIANCE,2026-01-02 11:29:00,1586.7,1587,1586.5,1586.7,12178
RELIANCE,2026-01-02 11:30:00,1586.9,1586.9,1586.5,1586.8,10628
RELIANCE,2026-01-02 11:31:00,1586.8,1587,1586.8,1586.8,10113
RELIANCE,2026-01-02 11:32:00,1586.9,1587.1,1586.4,1586.5,15459
RELIANCE,2026-01-02 11:33:00,1586.6,1586.6,1585.8,1586,8113
RELIANCE,2026-01-02 11:34:00,1586.1,1586.2,1585.4,1585.7,11205
RELIANCE,2026-01-02 11:35:00,1585.7,1585.7,1585.5,1585.6,6029
RELIANCE,2026-01-02 11:36:00,1585.7,1585.7,1585,1585.5,7078
RELIANCE,2026-01-02 11:37:00,1585.5,1585.5,1584.8,1585.2,10029
RELIANCE,2026-01-02 11:38:00,1585.6,1586.8,1585.4,1586,8347
RELIANCE,2026-01-02 11:39:00,1586.6,1587.4,1586,1586.8,9552
RELIANCE,2026-01-02 11:40:00,1587.3,1587.3,1585.7,1585.8,15756
RELIANCE,2026-01-02 11:41:00,1586.2,1586.5,1585.7,1586.2,9857
RELIANCE,2026-01-02 11:42:00,1586.1,1586.8,1586.1,1586.8,7969
RELIANCE,2026-01-02 11:43:00,1586.8,1587,1586.1,1586.5,24191
RELIANCE,2026-01-02 11:44:00,1586.5,1586.5,1585.8,1586.4,11713
RELIANCE,2026-01-02 11:45:00,1586.4,1586.4,1586.1,1586.3,13780
RELIANCE,2026-01-02 11:46:00,1586.4,1586.4,1586,1586.3,10747
RELIANCE,2026-01-02 11:47:00,1586.2,1586.4,1586.1,1586.4,14072
RELIANCE,2026-01-02 11:48:00,1586.5,1587.9,1586.3,1587.6,18332
RELIANCE,2026-01-02 11:49:00,1587.4,1587.7,1587.2,1587.4,12241
RELIANCE,2026-01-02 11:50:00,1587.5,1587.9,1587.2,1587.9,7353
RELIANCE,2026-01-02 11:51:00,1587.8,1587.9,1587.6,1587.9,11071
RELIANCE,2026-01-02 11:52:00,1587.8,1588,1587.5,1587.5,17361
RELIANCE,2026-01-02 11:53:00,1588,1588.3,1587.5,1588.1,35910
RELIANCE,2026-01-02 11:54:00,1588,1588.4,1588,1588.3,13124
RELIANCE,2026-01-02 11:55:00,1588.4,1588.5,1588.3,1588.4,6405
RELIANCE,2026-01-02 11:56:00,1588.5,1588.5,1588,1588.2,13931
RELIANCE,2026-01-02 11:57:00,1588.2,1588.3,1588,1588,8619
RELIANCE,2026-01-02 11:58:00,1588.1,1588.2,1586.5,1586.5,45389
RELIANCE,2026-01-02 11:59:00,1587.3,1587.5,1586.8,1587.4,8410
RELIANCE,2026-01-02 12:00:00,1587.6,1587.6,1587,1587.2,4631
RELIANCE,2026-01-02 12:01:00,1587.4,1587.6,1587,1587.3,14647
RELIANCE,2026-01-02 12:02:00,1587.3,1587.3,1586.8,1587.1,6542
RELIANCE,2026-01-02 12:03:00,1587,1587.7,1587,1587.6,6730
RELIANCE,2026-01-02 12:04:00,1587.9,1588,1587,1587.6,6986
RELIANCE,2026-01-02 12:05:00,1587.5,1588.2,1587,1588.1,12245
RELIANCE,2026-01-02 12:06:00,1587.7,1588.2,1587.6,1588,5735
RELIANCE,2026-01-02 12:07:00,1588,1588,1587.6,1588,4162
RELIANCE,2026-01-02 12:08:00,1588,1588,1587.8,1588,7215
RELIANCE,2026-01-02 12:09:00,1588.4,1588.4,1586.5,1586.5,33925
RELIANCE,2026-01-02 12:10:00,1586.4,1587,1586.4,1586.8,8972
RELIANCE,2026-01-02 12:11:00,1586.8,1587,1586.5,1586.5,12886
RELIANCE,2026-01-02 12:12:00,1587,1587,1586.5,1586.8,6173
RELIANCE,2026-01-02 12:13:00,1586.6,1587,1586.6,1587,7185
RELIANCE,2026-01-02 12:14:00,1586.8,1587,1586.6,1586.9,8520
RELIANCE,2026-01-02 12:15:00,1587,1587,1587,1587,7901
RELIANCE,2026-01-02 12:16:00,1587,1587,1586.9,1586.9,5607
RELIANCE,2026-01-02 12:17:00,1587,1587.2,1586.7,1587,8864
RELIANCE,2026-01-02 12:18:00,1586.7,1587.4,1586.7,1587.2,13628
RELIANCE,2026-01-02 12:19:00,1587.1,1587.4,1587,1587.4,5530
RELIANCE,2026-01-02 12:20:00,1587.4,1587.6,1587,1587.4,7750
RELIANCE,2026-01-02 12:21:00,1587.9,1588.1,1587.8,1588.1,19093
RELIANCE,2026-01-02 12:22:00,1588.5,1588.5,1588.1,1588.2,8623
RELIANCE,2026-01-02 12:23:00,1588.4,1588.5,1588.2,1588.3,16129
RELIANCE,2026-01-02 12:24:00,1588.3,1589.2,1588.3,1589.2,34229
RELIANCE,2026-01-02 12:25:00,1589.2,1589.6,1588.7,1589,18775
RELIANCE,2026-01-02 12:26:00,1589.2,1589.3,1588.6,1588.6,11916
RELIANCE,2026-01-02 12:27:00,1589,1590,1589,1590,33972
RELIANCE,2026-01-02 12:28:00,1590,1590,1589.9,1589.9,15188
RELIANCE,2026-01-02 12:29:00,1590,1590,1588.5,1588.6,24056
RELIANCE,2026-01-02 12:30:00,1588.7,1588.7,1588.3,1588.4,8838
RELIANCE,2026-01-02 12:31:00,1588.6,1589,1588.4,1588.8,10339
RELIANCE,2026-01-02 12:32:00,1588.8,1589,1588.4,1588.5,5520
RELIANCE,2026-01-02 12:33:00,1588.4,1588.9,1588.4,1588.6,6943
RELIANCE,2026-01-02 12:34:00,1588.7,1589,1588.7,1589,5740
RELIANCE,2026-01-02 12:35:00,1589,1589,1588.9,1589,8105
RELIANCE,2026-01-02 12:36:00,1589,1589.3,1588.8,1589.3,8988
RELIANCE,2026-01-02 12:37:00,1589.3,1589.4,1589,1589.3,8760
RELIANCE,2026-01-02 12:38:00,1589.4,1589.5,1589.1,1589.5,16135
RELIANCE,2026-01-02 12:39:00,1589,1589,1588.1,1588.4,16881
RELIANCE,2026-01-02 12:40:00,1588.7,1589.5,1588.4,1589.4,6089
RELIANCE,2026-01-02 12:41:00,1589.4,1589.5,1588.3,1588.9,26496
RELIANCE,2026-01-02 12:42:00,1589,1589,1588.7,1589,6887
RELIANCE,2026-01-02 12:43:00,1589,1589.3,1589,1589.1,5112
RELIANCE,2026-01-02 12:44:00,1589.3,1589.4,1588.5,1588.5,14843
RELIANCE,2026-01-02 12:45:00,1588.1,1588.6,1588.1,1588.5,11053
RELIANCE,2026-01-02 12:46:00,1588.5,1589.2,1588.5,1589.1,31454
RELIANCE,2026-01-02 12:47:00,1588.9,1589.2,1588,1588.7,29423
RELIANCE,2026-01-02 12:48:00,1588.6,1588.8,1588.3,1588.6,29573
RELIANCE,2026-01-02 12:49:00,1588.6,1588.6,1587.8,1588.3,36603
RELIANCE,2026-01-02 12:50:00,1588.3,1588.9,1588.2,1588.6,6517
RELIANCE,2026-01-02 12:51:00,1588.6,1588.9,1587.9,1588.3,39240
RELIANCE,2026-01-02 12:52:00,1588,1589,1588,1588.3,31991
RELIANCE,2026-01-02 12:53:00,1588.4,1588.8,1588,1588.4,11023
RELIANCE,2026-01-02 12:54:00,1588.2,1588.3,1587.7,1588.2,7156
RELIANCE,2026-01-02 12:55:00,1588.2,1588.4,1587.8,1588.4,2955
RELIANCE,2026-01-02 12:56:00,1588.7,1589.2,1588.7,1588.9,5515
RELIANCE,2026-01-02 12:57:00,1589,1589,1588.6,1589,7414
RELIANCE,2026-01-02 12:58:00,1589,1589.2,1588.5,1589.2,13902
RELIANCE,2026-01-02 12:59:00,1589.2,1589.2,1588.3,1588.8,5292
RELIANCE,2026-01-02 13:00:00,1589.1,1589.1,1588.4,1589,6621
RELIANCE,2026-01-02 13:01:00,1589.1,1589.1,1588.3,1588.5,10542
RELIANCE,2026-01-02 13:02:00,1588.5,1588.9,1588.4,1588.6,4593
RELIANCE,2026-01-02 13:03:00,1588.8,1589,1588.6,1589,4180
RELIANCE,2026-01-02 13:04:00,1589,1589.2,1589,1589.2,4377
RELIANCE,2026-01-02 13:05:00,1589.2,1589.6,1589.2,1589.6,18826
RELIANCE,2026-01-02 13:06:00,1589.6,1589.8,1588.9,1588.9,13693
RELIANCE,2026-01-02 13:07:00,1589,1589,1588.2,1588.7,15498
RELIANCE,2026-01-02 13:08:00,1588.3,1589,1588.3,1588.9,3132
RELIANCE,2026-01-02 13:09:00,1588.9,1588.9,1588.3,1588.3,6589
RELIANCE,2026-01-02 13:10:00,1588.6,1588.6,1588.4,1588.5,4788
RELIANCE,2026-01-02 13:11:00,1588.6,1589.1,1588.3,1589.1,12391
RELIANCE,2026-01-02 13:12:00,1589.1,1589.6,1588.9,1589.6,4042
RELIANCE,2026-01-02 13:13:00,1589.6,1589.7,1589.4,1589.5,8059
RELIANCE,2026-01-02 13:14:00,1589.5,1589.6,1589.4,1589.6,5186
RELIANCE,2026-01-02 13:15:00,1589.5,1589.7,1589.4,1589.4,8988
RELIANCE,2026-01-02 13:16:00,1589.7,1589.7,1589.4,1589.5,6397
RELIANCE,2026-01-02 13:17:00,1589.5,1589.5,1589.2,1589.5,7470
RELIANCE,2026-01-02 13:18:00,1589.5,1589.5,1589.3,1589.5,6751
RELIANCE,2026-01-02 13:19:00,1589.5,1589.5,1589.3,1589.4,6606
RELIANCE,2026-01-02 13:20:00,1589.5,1589.5,1589.3,1589.4,14300
RELIANCE,2026-01-02 13:21:00,1589.3,1589.6,1589.2,1589.6,5500
RELIANCE,2026-01-02 13:22:00,1589.7,1589.9,1589.6,1589.7,6470
RELIANCE,2026-01-02 13:23:00,1589.9,1591.6,1589.9,1591.5,108225
RELIANCE,2026-01-02 13:24:00,1591.4,1591.8,1590.4,1591.5,24747
RELIANCE,2026-01-02 13:25:00,1591.5,1591.6,1591.2,1591.5,10748
RELIANCE,2026-01-02 13:26:00,1591.5,1591.5,1591.1,1591.2,9477
RELIANCE,2026-01-02 13:27:00,1591.2,1591.2,1590.8,1590.9,21165
RELIANCE,2026-01-02 13:28:00,1590.9,1591,1590.8,1591,5823
RELIANCE,2026-01-02 13:29:00,1591,1591,1590.6,1590.6,10680
RELIANCE,2026-01-02 13:30:00,1590.3,1591,1590.3,1591,15595
RELIANCE,2026-01-02 13:31:00,1590.9,1591,1590.6,1590.9,9059
RELIANCE,2026-01-02 13:32:00,1590.9,1591,1590.7,1590.9,5463
RELIANCE,2026-01-02 13:33:00,1590.9,1591,1590.8,1590.9,5340
RELIANCE,2026-01-02 13:34:00,1590.9,1591,1590.8,1591,8222
RELIANCE,2026-01-02 13:35:00,1590.9,1591.9,1590.9,1591.7,24309
RELIANCE,2026-01-02 13:36:00,1591.9,1591.9,1591.3,1591.3,19024
RELIANCE,2026-01-02 13:37:00,1591.3,1591.7,1590.9,1591.5,11125
RELIANCE,2026-01-02 13:38:00,1591.5,1591.5,1591,1591.4,21861
RELIANCE,2026-01-02 13:39:00,1591.4,1591.5,1591,1591.3,9878
RELIANCE,2026-01-02 13:40:00,1591.4,1591.5,1591.2,1591.5,10573
RELIANCE,2026-01-02 13:41:00,1591.3,1591.7,1591.1,1591.5,17161
RELIANCE,2026-01-02 13:42:00,1591.6,1591.6,1591,1591.6,20734
